,execucao_id,prova_id,mago,categoria,tarefa,dificuldade,pressao,resistencia_alvo,alvo_movel,contexto,tempo_execucao_s,precisao_pct,potencia_pct,controle_pct,sucesso,dano_colateral,soma_skills
1008,E01009,P049,Bellatrix Lestrange,Encantamento,Wingardium Leviosa,1,4,8,0,exame,11.16,70.5,80.36,71.63,0,0,221.33
1009,E01010,P050,Bellatrix Lestrange,Encantamento,Accio,2,2,2,0,treino,12.78,72.53,86.72,63.44,1,0,225.91
1010,E01011,P051,Bellatrix Lestrange,Encantamento,Muffliato,3,5,10,1,exame,12.97,81.12,82.01,62.66,0,0,228.82
1011,E01012,P052,Bellatrix Lestrange,Encantamento,Feitico de Desilusao,4,10,7,1,duelo_real,12.97,78.52,71.28,68.52,1,0,230.35
1012,E01013,P053,Bellatrix Lestrange,Encantamento,Wingardium Leviosa,1,5,3,0,exame,9.55,76.03,77.0,74.91,1,0,233.39
1013,E01014,P054,Bellatrix Lestrange,Encantamento,Accio,2,1,7,1,treino,13.74,66.62,87.27,70.5,1,0,231.64999999999998
1014,E01015,P055,Bellatrix Lestrange,Encantamento,Muffliato,3,1,7,0,treino,13.92,66.85,86.66,71.68,1,0,234.27
1015,E01016,P056,Bellatrix Lestrange,Encantamento,Feitico de Desilusao,4,5,10,1,exame,15.13,68.92,78.35,77.13,0,0,227.26999999999998
1016,E01017,P057,Bellatrix Lestrange,Encantamento,Wingardium Leviosa,1,2,2,1,treino,11.95,79.86,82.91,71.39,0,0,226.20999999999998
1017,E01018,P058,Bellatrix Lestrange,Encantamento,Accio,2,4,2,0,exame,11.89,74.06,86.89,74.33,1,1,229.39
1018,E01019,P059,Bellatrix Lestrange,Encantamento,Muffliato,4,4,10,0,exame,13.44,67.17,82.25,65.95,0,1,209.93
1019,E01020,P060,Bellatrix Lestrange,Encantamento,Feitico de Desilusao,4,6,9,0,exame,13.71,76.31,77.93,70.07,0,1,217.6
1020,E01021,P061,Bellatrix Lestrange,Transfiguracao,Reparifarge,3,1,5,0,treino,13.9,72.75,70.91,72.28,1,0,223.04
1021,E01022,P062,Bellatrix Lestrange,Transfiguracao,Vera Verto,3,2,6,0,treino,14.82,70.89,86.98,66.04,0,0,221.09000000000003
1022,E01023,P063,Bellatrix Lestrange,Transfiguracao,Duro,4,3,9,0,treino,14.15,76.64,84.23,54.55,0,1,208.27
1023,E01024,P064,Bellatrix Lestrange,Transfiguracao,Piertotum Locomotor,5,6,2,1,exame,13.28,67.07,80.94,64.29,0,1,201.02
1024,E01025,P065,Bellatrix Lestrange,Transfiguracao,Reparifarge,2,7,10,0,missao,13.54,82.18,78.21,72.33,0,0,233.17999999999998
1025,E01026,P066,Bellatrix Lestrange,Transfiguracao,Vera Verto,3,9,1,0,duelo_real,10.84,74.21,85.43,66.63,1,1,222.42999999999998
1026,E01027,P067,Bellatrix Lestrange,Transfiguracao,Duro,4,9,9,1,duelo_real,14.78,74.68,83.59,69.42,0,0,229.91
1027,E01028,P068,Bellatrix Lestrange,Transfiguracao,Piertotum Locomotor,5,9,2,1,duelo_real,14.19,80.59,88.75,72.15,1,0,249.3
1028,E01029,P069,Bellatrix Lestrange,Transfiguracao,Reparifarge,2,10,6,1,duelo_real,11.21,80.14,88.48,76.33,1,1,243.73999999999998
1029,E01030,P070,Bellatrix Lestrange,Transfiguracao,Vera Verto,3,2,7,1,treino,16.33,65.08,82.45,66.61,1,1,210.81
1030,E01031,P071,Bellatrix Lestrange,Transfiguracao,Duro,4,10,2,1,duelo_real,13.04,86.07,85.07,68.49,0,1,226.59
1031,E01032,P072,Bellatrix Lestrange,Transfiguracao,Piertotum Locomotor,4,8,8,1,missao,14.51,76.2,76.32,70.7,0,0,224.70999999999998
1032,E01033,P073,Bellatrix Lestrange,Transfiguracao,Reparifarge,2,7,2,1,missao,12.99,72.88,91.1,68.72,1,1,225.70999999999998
1033,E01034,P074,Bellatrix Lestrange,Transfiguracao,Vera Verto,3,2,4,0,treino,13.01,76.13,89.6,69.85,0,0,232.57
1034,E01035,P075,Bellatrix Lestrange,Transfiguracao,Duro,4,8,6,1,missao,13.34,84.66,81.72,73.14,1,1,240.17999999999998
1035,E01036,P076,Bellatrix Lestrange,Transfiguracao,Piertotum Locomotor,5,7,8,1,missao,13.6,75.67,86.24,65.8,0,1,222.10999999999999
1036,E01037,P077,Bellatrix Lestrange,Transfiguracao,Reparifarge,2,10,4,0,duelo_real,10.43,78.33,82.15,70.88,0,0,228.93
1037,E01038,P078,Bellatrix Lestrange,Transfiguracao,Vera Verto,3,8,4,1,missao,12.0,75.43,79.91,62.19,1,0,225.53
1038,E01039,P079,Bellatrix Lestrange,Transfiguracao,Duro,3,7,9,0,missao,13.48,77.32,84.77,68.94,1,1,232.54999999999998
1039,E01040,P080,Bellatrix Lestrange,Transfiguracao,Piertotum Locomotor,5,8,4,0,missao,12.59,73.72,72.45,70.86,0,0,218.44000000000003
1040,E01041,P081,Bellatrix Lestrange,Pocoes,Antidoto simples,1,4,4,0,exame,9.16,71.81,69.55,64.92,0,0,203.12000000000003
1041,E01042,P082,Bellatrix Lestrange,Pocoes,Pocao Wiggenweld,3,8,3,0,missao,13.5,86.42,73.54,73.35,0,1,218.81
1042,E01043,P083,Bellatrix Lestrange,Pocoes,Pocao Polissuco,4,6,2,1,exame,15.22,73.49,82.2,65.29,0,0,215.76000000000002
1043,E01044,P084,Bellatrix Lestrange,Pocoes,Veritaserum,5,9,5,0,duelo_real,14.97,71.95,72.29,72.28,1,0,226.55
1044,E01045,P085,Bellatrix Lestrange,Pocoes,Antidoto simples,1,10,3,1,duelo_real,11.52,73.58,84.14,70.2,1,1,221.4
1045,E01046,P086,Bellatrix Lestrange,Pocoes,Pocao Wiggenweld,2,9,9,1,duelo_real,13.08,83.19,80.1,66.53,0,0,229.73999999999998
1046,E01047,P087,Bellatrix Lestrange,Pocoes,Pocao Polissuco,4,4,8,0,exame,13.29,67.32,80.95,69.35,0,0,220.32999999999998
1047,E01048,P088,Bellatrix Lestrange,Pocoes,Veritaserum,5,3,4,0,treino,14.56,73.58,72.96,58.38,0,0,204.35999999999999
1048,E01049,P089,Bellatrix Lestrange,Pocoes,Antidoto simples,1,1,8,0,treino,12.39,73.79,79.41,69.96,1,0,230.76999999999998
1049,E01050,P090,Bellatrix Lestrange,Pocoes,Pocao Wiggenweld,2,3,8,0,treino,13.18,65.86,85.78,63.2,0,0,213.65999999999997
1050,E01051,P091,Bellatrix Lestrange,Pocoes,Pocao Polissuco,4,7,10,0,missao,14.38,75.57,77.06,72.29,1,1,228.54000000000002
1051,E01052,P092,Bellatrix Lestrange,Pocoes,Veritaserum,5,9,3,1,duelo_real,13.03,78.19,80.3,67.65,0,0,226.11
1052,E01053,P093,Bellatrix Lestrange,Pocoes,Antidoto simples,1,2,3,0,treino,10.46,76.94,79.63,69.29,1,1,220.4
1053,E01054,P094,Bellatrix Lestrange,Pocoes,Pocao Wiggenweld,2,3,5,1,treino,13.61,71.45,72.04,67.5,0,0,206.38
1054,E01055,P095,Bellatrix Lestrange,Pocoes,Pocao Polissuco,4,5,5,1,exame,14.78,79.96,86.48,59.27,0,0,223.93
1055,E01056,P096,Bellatrix Lestrange,Pocoes,Veritaserum,5,7,2,0,missao,11.92,71.4,87.3,62.38,0,1,211.16
1056,E01057,P097,Bellatrix Lestrange,Pocoes,Antidoto simples,1,7,1,1,missao,11.13,89.06,85.06,71.81,1,1,237.8
1057,E01058,P098,Bellatrix Lestrange,Pocoes,Pocao Wiggenweld,2,4,10,0,exame,12.56,69.92,84.44,66.39,0,0,222.19
1058,E01059,P099,Bellatrix Lestrange,Pocoes,Pocao Polissuco,4,6,6,0,exame,14.77,62.32,78.87,64.92,0,0,205.34
1059,E01060,P100,Bellatrix Lestrange,Pocoes,Veritaserum,5,2,4,1,treino,14.41,71.52,77.59,59.94,0,1,198.64000000000001
1060,E01061,P101,Bellatrix Lestrange,Cura,Episkey,2,6,6,1,exame,14.07,71.74,86.45,66.58,0,0,220.7
1061,E01062,P102,Bellatrix Lestrange,Cura,Ferula,2,10,9,0,duelo_real,12.53,70.88,78.55,59.2,0,0,209.1
1062,E01063,P103,Bellatrix Lestrange,Cura,Rennervate,3,5,2,0,exame,13.86,66.01,76.53,61.21,1,0,207.89000000000004
1063,E01064,P104,Bellatrix Lestrange,Cura,Vulnera Sanentur,5,10,7,1,duelo_real,17.07,68.85,72.0,62.33,0,0,203.11
1064,E01065,P105,Bellatrix Lestrange,Cura,Episkey,2,8,7,0,missao,12.05,69.85,65.81,63.3,0,0,197.90999999999997
1065,E01066,P106,Bellatrix Lestrange,Cura,Ferula,2,6,2,1,exame,11.32,60.53,74.42,64.28,0,0,193.91
1066,E01067,P107,Bellatrix Lestrange,Cura,Rennervate,2,5,9,0,exame,13.57,70.62,75.76,66.68,1,0,222.49
1067,E01068,P108,Bellatrix Lestrange,Cura,Vulnera Sanentur,5,2,8,0,treino,17.59,65.67,72.16,59.97,0,0,198.20999999999998
1068,E01069,P109,Bellatrix Lestrange,Cura,Episkey,1,10,9,1,duelo_real,12.43,72.66,74.9,65.4,1,0,221.53
1069,E01070,P110,Bellatrix Lestrange,Cura,Ferula,2,2,8,0,treino,13.5,57.7,69.65,60.63,0,1,176.48000000000002
1070,E01071,P111,Bellatrix Lestrange,Cura,Rennervate,3,10,8,0,duelo_real,14.36,67.4,73.1,60.04,0,1,190.18
1071,E01072,P112,Bellatrix Lestrange,Cura,Vulnera Sanentur,5,8,9,1,missao,16.05,66.42,76.32,53.64,0,1,189.32999999999998
1072,E01073,P113,Bellatrix Lestrange,Cura,Episkey,1,9,9,1,duelo_real,12.77,63.54,69.01,65.1,0,0,195.88
1073,E01074,P114,Bellatrix Lestrange,Cura,Ferula,2,7,2,0,missao,11.22,67.36,80.72,58.46,0,0,201.32
1074,E01075,P115,Bellatrix Lestrange,Cura,Rennervate,3,4,3,1,exame,15.19,63.56,65.26,58.22,0,0,180.85
1075,E01076,P116,Bellatrix Lestrange,Cura,Vulnera Sanentur,5,6,1,0,exame,14.63,60.72,78.42,62.87,0,0,198.38
1076,E01077,P117,Bellatrix Lestrange,Cura,Episkey,2,10,4,0,duelo_real,10.81,71.3,79.82,69.1,0,0,217.41
1077,E01078,P118,Bellatrix Lestrange,Cura,Ferula,1,4,4,1,exame,11.86,72.01,69.55,61.93,0,0,197.63
1078,E01079,P119,Bellatrix Lestrange,Cura,Rennervate,2,5,8,0,exame,13.44,72.94,77.02,58.47,0,0,206.98999999999998
1079,E01080,P120,Bellatrix Lestrange,Cura,Vulnera Sanentur,5,1,6,1,treino,17.89,60.41,78.36,51.04,0,0,187.91999999999996
1080,E01081,P001,Kingsley Shacklebolt,Ataque,Expelliarmus,1,10,1,0,duelo_real,8.88,83.26,84.27,83.09,1,0,254.74
1081,E01082,P002,Kingsley Shacklebolt,Ataque,Estupefaca,3,7,9,0,missao,13.0,83.84,78.4,79.0,1,0,253.24
1082,E01083,P003,Kingsley Shacklebolt,Ataque,Bombarda,4,3,4,0,treino,12.34,85.19,78.37,76.74,1,0,249.96
1083,E01084,P004,Kingsley Shacklebolt,Ataque,Confringo,4,9,8,0,duelo_real,12.73,83.78,83.65,80.48,1,0,261.18
1084,E01085,P005,Kingsley Shacklebolt,Ataque,Expelliarmus,2,4,9,1,exame,12.51,81.58,72.71,82.29,0,0,237.07
1085,E01086,P006,Kingsley Shacklebolt,Ataque,Estupefaca,3,10,4,1,duelo_real,12.08,82.68,83.37,83.63,1,0,257.6
1086,E01087,P007,Kingsley Shacklebolt,Ataque,Bombarda,4,6,9,1,exame,14.36,84.11,86.48,71.45,0,0,244.68
1087,E01088,P008,Kingsley Shacklebolt,Ataque,Confringo,5,10,7,0,duelo_real,13.56,76.22,82.9,81.39,1,0,253.95
1088,E01089,P009,Kingsley Shacklebolt,Ataque,Expelliarmus,2,4,7,0,exame,12.26,89.62,79.32,68.22,1,0,245.89999999999998
1089,E01090,P010,Kingsley Shacklebolt,Ataque,Estupefaca,3,4,3,0,exame,13.26,74.5,93.05,87.53,1,0,260.82000000000005
1090,E01091,P011,Kingsley Shacklebolt,Ataque,Bombarda,4,7,10,0,missao,14.18,82.6,76.67,85.28,1,0,258.36999999999995
1091,E01092,P012,Kingsley Shacklebolt,Ataque,Confringo,4,4,4,1,exame,13.63,74.94,82.51,74.07,1,0,239.89
1092,E01093,P013,Kingsley Shacklebolt,Ataque,Expelliarmus,2,5,2,0,exame,11.3,79.04,79.41,89.48,1,0,252.63
1093,E01094,P014,Kingsley Shacklebolt,Ataque,Estupefaca,3,2,2,0,treino,11.81,76.62,79.46,85.88,1,0,248.14999999999998
1094,E01095,P015,Kingsley Shacklebolt,Ataque,Bombarda,3,9,10,0,duelo_real,12.98,81.09,81.76,76.99,1,0,252.86000000000004
1095,E01096,P016,Kingsley Shacklebolt,Ataque,Confringo,5,2,4,0,treino,14.64,73.05,84.8,75.04,0,0,232.25
1096,E01097,P017,Kingsley Shacklebolt,Ataque,Expelliarmus,2,7,9,1,missao,12.38,84.03,76.38,80.61,1,0,251.64
1097,E01098,P018,Kingsley Shacklebolt,Ataque,Estupefaca,3,7,1,1,missao,11.4,81.97,81.1,83.31,1,0,251.98
1098,E01099,P019,Kingsley Shacklebolt,Ataque,Bombarda,4,9,6,0,duelo_real,13.71,79.52,78.54,77.93,1,0,246.28
1099,E01100,P020,Kingsley Shacklebolt,Ataque,Confringo,5,10,7,1,duelo_real,13.72,79.37,71.47,80.3,1,0,244.42
1100,E01101,P021,Kingsley Shacklebolt,Defesa,Protego,2,4,3,0,exame,12.78,82.18,72.65,75.46,1,0,234.51000000000002
1101,E01102,P022,Kingsley Shacklebolt,Defesa,Finite Incantatem,4,6,5,1,exame,13.33,78.76,72.78,83.16,0,0,234.37
1102,E01103,P023,Kingsley Shacklebolt,Defesa,Protego Maxima,4,6,9,1,exame,14.0,79.1,75.9,79.07,0,0,237.07
1103,E01104,P024,Kingsley Shacklebolt,Defesa,Expecto Patronum,5,6,7,0,exame,14.91,74.44,83.43,85.26,1,0,255.22
1104,E01105,P025,Kingsley Shacklebolt,Defesa,Protego,2,9,9,1,duelo_real,11.62,68.13,81.19,85.72,0,0,236.42
1105,E01106,P026,Kingsley Shacklebolt,Defesa,Finite Incantatem,2,7,4,0,missao,10.95,89.35,93.17,79.32,1,0,268.89
1106,E01107,P027,Kingsley Shacklebolt,Defesa,Protego Maxima,4,9,10,0,duelo_real,14.9,82.18,71.75,76.65,0,0,233.68
1107,E01108,P028,Kingsley Shacklebolt,Defesa,Expecto Patronum,5,4,6,1,exame,16.49,84.95,71.76,85.65,1,0,251.87
1108,E01109,P029,Kingsley Shacklebolt,Defesa,Protego,2,2,1,0,treino,11.83,86.43,90.35,83.43,1,0,263.38000000000005
1109,E01110,P030,Kingsley Shacklebolt,Defesa,Finite Incantatem,3,8,8,1,missao,13.29,82.34,78.57,79.46,1,0,251.08
1110,E01111,P031,Kingsley Shacklebolt,Defesa,Protego Maxima,3,7,4,1,missao,12.52,90.12,70.65,87.6,1,0,255.85
1111,E01112,P032,Kingsley Shacklebolt,Defesa,Expecto Patronum,5,8,9,0,missao,14.11,84.39,77.34,82.52,1,0,259.14
1112,E01113,P033,Kingsley Shacklebolt,Defesa,Protego,2,9,2,0,duelo_real,10.34,96.33,79.09,76.47,1,0,257.55
1113,E01114,P034,Kingsley Shacklebolt,Defesa,Finite Incantatem,3,4,9,1,exame,14.69,78.13,81.99,78.32,0,0,238.75
1114,E01115,P035,Kingsley Shacklebolt,Defesa,Protego Maxima,4,5,1,0,exame,14.75,81.91,77.68,74.32,0,0,228.16
1115,E01116,P036,Kingsley Shacklebolt,Defesa,Expecto Patronum,4,9,9,1,duelo_real,15.7,77.97,78.96,79.22,1,0,247.45
1116,E01117,P037,Kingsley Shacklebolt,Defesa,Protego,2,7,1,0,missao,9.68,89.7,83.81,82.93,1,0,261.76
1117,E01118,P038,Kingsley Shacklebolt,Defesa,Finite Incantatem,3,6,5,0,exame,11.26,79.76,85.16,77.97,0,0,242.63000000000002
1118,E01119,P039,Kingsley Shacklebolt,Defesa,Protego Maxima,4,3,4,1,treino,12.99,75.51,73.15,77.61,0,0,225.28000000000003
1119,E01120,P040,Kingsley Shacklebolt,Defesa,Expecto Patronum,5,3,8,1,treino,15.48,77.33,76.73,77.68,0,0,234.26000000000002
1120,E01121,P041,Kingsley Shacklebolt,Encantamento,Wingardium Leviosa,1,8,1,0,missao,10.1,85.19,69.9,83.94,1,0,241.93
1121,E01122,P042,Kingsley Shacklebolt,Encantamento,Accio,2,7,3,0,missao,11.84,77.58,82.76,87.4,1,0,252.9
1122,E01123,P043,Kingsley Shacklebolt,Encantamento,Muffliato,3,1,3,0,treino,13.26,68.98,77.16,69.48,0,0,211.36
1123,E01124,P044,Kingsley Shacklebolt,Encantamento,Feitico de Desilusao,4,9,2,0,duelo_real,12.57,90.15,75.45,80.25,0,0,243.28000000000003
1124,E01125,P045,Kingsley Shacklebolt,Encantamento,Wingardium Leviosa,1,4,8,1,exame,12.31,76.22,74.35,77.14,0,0,225.39999999999998
1125,E01126,P046,Kingsley Shacklebolt,Encantamento,Accio,2,9,6,1,duelo_real,12.17,88.55,74.29,78.01,1,0,248.68000000000004
1126,E01127,P047,Kingsley Shacklebolt,Encantamento,Muffliato,3,3,1,1,treino,13.0,79.63,83.25,77.69,1,0,244.57
1127,E01128,P048,Kingsley Shacklebolt,Encantamento,Feitico de Desilusao,5,9,10,0,duelo_real,14.8,84.05,69.92,78.55,1,0,247.71999999999997
1128,E01129,P049,Kingsley Shacklebolt,Encantamento,Wingardium Leviosa,1,4,8,0,exame,12.01,84.82,83.19,78.42,1,0,254.42000000000002
1129,E01130,P050,Kingsley Shacklebolt,Encantamento,Accio,2,2,2,0,treino,11.58,75.09,64.59,87.92,0,0,222.02
1130,E01131,P051,Kingsley Shacklebolt,Encantamento,Muffliato,3,5,10,1,exame,13.89,75.89,71.71,77.38,0,0,227.08999999999997
1131,E01132,P052,Kingsley Shacklebolt,Encantamento,Feitico de Desilusao,4,10,7,1,duelo_real,12.0,85.16,73.79,80.33,1,0,252.27999999999997
1132,E01133,P053,Kingsley Shacklebolt,Encantamento,Wingardium Leviosa,1,5,3,0,exame,9.19,86.54,70.62,87.86,1,0,250.83000000000004
1133,E01134,P054,Kingsley Shacklebolt,Encantamento,Accio,2,1,7,1,treino,13.54,71.14,75.56,71.87,0,0,216.03
1134,E01135,P055,Kingsley Shacklebolt,Encantamento,Muffliato,3,1,7,0,treino,14.28,74.59,76.84,73.12,1,0,233.27
1135,E01136,P056,Kingsley Shacklebolt,Encantamento,Feitico de Desilusao,4,5,10,1,exame,15.33,73.9,77.18,72.29,1,1,226.04
1136,E01137,P057,Kingsley Shacklebolt,Encantamento,Wingardium Leviosa,1,2,2,1,treino,10.91,88.18,75.97,82.62,0,0,239.86
1137,E01138,P058,Kingsley Shacklebolt,Encantamento,Accio,2,4,2,0,exame,10.64,79.37,76.33,77.64,1,0,238.7
1138,E01139,P059,Kingsley Shacklebolt,Encantamento,Muffliato,4,4,10,0,exame,15.23,77.78,70.41,78.07,0,0,229.03
1139,E01140,P060,Kingsley Shacklebolt,Encantamento,Feitico de Desilusao,4,6,9,0,exame,12.6,74.7,78.4,77.94,1,0,245.44000000000003
1140,E01141,P061,Kingsley Shacklebolt,Transfiguracao,Reparifarge,3,1,5,0,treino,12.87,69.69,76.7,83.46,0,0,227.97999999999996
1141,E01142,P062,Kingsley Shacklebolt,Transfiguracao,Vera Verto,3,2,6,0,treino,13.02,70.58,73.4,75.54,0,0,218.50000000000003
1142,E01143,P063,Kingsley Shacklebolt,Transfiguracao,Duro,4,3,9,0,treino,15.16,83.21,85.61,77.46,1,0,258.11999999999995
1143,E01144,P064,Kingsley Shacklebolt,Transfiguracao,Piertotum Locomotor,5,6,2,1,exame,14.37,83.7,73.32,77.26,0,0,231.90999999999997
1144,E01145,P065,Kingsley Shacklebolt,Transfiguracao,Reparifarge,2,7,10,0,missao,11.83,84.74,77.89,72.94,1,0,247.73999999999998
1145,E01146,P066,Kingsley Shacklebolt,Transfiguracao,Vera Verto,3,9,1,0,duelo_real,12.04,79.0,76.74,84.45,0,0,235.15
1146,E01147,P067,Kingsley Shacklebolt,Transfiguracao,Duro,4,9,9,1,duelo_real,15.05,78.41,78.48,74.68,1,0,243.51999999999998
1147,E01148,P068,Kingsley Shacklebolt,Transfiguracao,Piertotum Locomotor,5,9,2,1,duelo_real,12.07,64.56,69.93,76.96,0,0,211.38
1148,E01149,P069,Kingsley Shacklebolt,Transfiguracao,Reparifarge,2,10,6,1,duelo_real,13.54,78.26,80.08,83.76,1,0,248.56000000000003
1149,E01150,P070,Kingsley Shacklebolt,Transfiguracao,Vera Verto,3,2,7,1,treino,14.05,69.01,77.08,73.63,1,0,228.67
1150,E01151,P071,Kingsley Shacklebolt,Transfiguracao,Duro,4,10,2,1,duelo_real,13.36,78.12,64.86,83.71,1,0,233.32999999999998
1151,E01152,P072,Kingsley Shacklebolt,Transfiguracao,Piertotum Locomotor,4,8,8,1,missao,13.42,81.78,78.13,69.92,0,0,232.41
1152,E01153,P073,Kingsley Shacklebolt,Transfiguracao,Reparifarge,2,7,2,1,missao,11.12,80.86,83.98,86.14,1,0,255.86
1153,E01154,P074,Kingsley Shacklebolt,Transfiguracao,Vera Verto,3,2,4,0,treino,13.54,83.29,81.77,73.91,1,0,245.43000000000004
1154,E01155,P075,Kingsley Shacklebolt,Transfiguracao,Duro,4,8,6,1,missao,14.64,86.51,78.31,79.55,1,0,253.73000000000002
1155,E01156,P076,Kingsley Shacklebolt,Transfiguracao,Piertotum Locomotor,5,7,8,1,missao,15.14,76.04,68.9,80.46,0,0,228.26
1156,E01157,P077,Kingsley Shacklebolt,Transfiguracao,Reparifarge,2,10,4,0,duelo_real,10.08,81.12,80.95,81.8,0,0,241.79
1157,E01158,P078,Kingsley Shacklebolt,Transfiguracao,Vera Verto,3,8,4,1,missao,13.49,84.07,77.91,81.32,1,0,249.80999999999995
1158,E01159,P079,Kingsley Shacklebolt,Transfiguracao,Duro,3,7,9,0,missao,13.01,77.31,72.2,85.26,1,0,246.76
1159,E01160,P080,Kingsley Shacklebolt,Transfiguracao,Piertotum Locomotor,5,8,4,0,missao,13.98,73.6,69.63,78.02,0,0,221.27
1160,E01161,P081,Kingsley Shacklebolt,Pocoes,Antidoto simples,1,4,4,0,exame,10.53,71.34,75.88,70.8,1,0,223.48999999999998
1161,E01162,P082,Kingsley Shacklebolt,Pocoes,Pocao Wiggenweld,3,8,3,0,missao,12.12,82.98,66.53,76.16,0,0,222.54999999999998
1162,E01163,P083,Kingsley Shacklebolt,Pocoes,Pocao Polissuco,4,6,2,1,exame,12.09,70.01,72.67,79.2,0,0,219.79
1163,E01164,P084,Kingsley Shacklebolt,Pocoes,Veritaserum,5,9,5,0,duelo_real,13.21,76.06,73.18,76.81,0,0,227.84
1164,E01165,P085,Kingsley Shacklebolt,Pocoes,Antidoto simples,1,10,3,1,duelo_real,12.16,73.83,74.91,75.03,1,0,226.61
1165,E01166,P086,Kingsley Shacklebolt,Pocoes,Pocao Wiggenweld,2,9,9,1,duelo_real,13.6,80.89,76.16,84.92,0,0,241.37000000000003
1166,E01167,P087,Kingsley Shacklebolt,Pocoes,Pocao Polissuco,4,4,8,0,exame,15.43,73.0,74.19,80.03,1,0,237.79
1167,E01168,P088,Kingsley Shacklebolt,Pocoes,Veritaserum,5,3,4,0,treino,15.65,80.06,67.83,76.86,1,0,233.1
1168,E01169,P089,Kingsley Shacklebolt,Pocoes,Antidoto simples,1,1,8,0,treino,13.58,79.19,69.25,71.59,0,1,206.45
1169,E01170,P090,Kingsley Shacklebolt,Pocoes,Pocao Wiggenweld,2,3,8,0,treino,12.47,84.59,76.63,75.65,1,0,246.4
1170,E01171,P091,Kingsley Shacklebolt,Pocoes,Pocao Polissuco,4,7,10,0,missao,15.37,73.66,78.02,75.06,0,0,229.37
1171,E01172,P092,Kingsley Shacklebolt,Pocoes,Veritaserum,5,9,3,1,duelo_real,13.77,69.0,70.83,73.52,0,0,212.57999999999996
1172,E01173,P093,Kingsley Shacklebolt,Pocoes,Antidoto simples,1,2,3,0,treino,12.25,79.26,82.1,79.8,1,0,243.91000000000003
1173,E01174,P094,Kingsley Shacklebolt,Pocoes,Pocao Wiggenweld,2,3,5,1,treino,12.43,73.75,75.57,74.55,0,0,220.44
1174,E01175,P095,Kingsley Shacklebolt,Pocoes,Pocao Polissuco,4,5,5,1,exame,14.93,72.93,70.76,75.83,0,0,217.58999999999997
1175,E01176,P096,Kingsley Shacklebolt,Pocoes,Veritaserum,5,7,2,0,missao,14.49,61.26,66.09,81.01,0,0,205.87
1176,E01177,P097,Kingsley Shacklebolt,Pocoes,Antidoto simples,1,7,1,1,missao,11.16,74.81,81.27,75.95,1,0,233.86999999999998
1177,E01178,P098,Kingsley Shacklebolt,Pocoes,Pocao Wiggenweld,2,4,10,0,exame,12.45,73.0,72.97,70.5,0,0,218.02
1178,E01179,P099,Kingsley Shacklebolt,Pocoes,Pocao Polissuco,4,6,6,0,exame,13.12,75.44,67.14,72.05,0,0,215.51
1179,E01180,P100,Kingsley Shacklebolt,Pocoes,Veritaserum,5,2,4,1,treino,15.65,76.62,77.46,71.08,0,0,223.50999999999996
1180,E01181,P101,Kingsley Shacklebolt,Cura,Episkey,2,6,6,1,exame,12.79,81.74,80.47,81.49,1,0,250.91
1181,E01182,P102,Kingsley Shacklebolt,Cura,Ferula,2,10,9,0,duelo_real,11.34,84.71,71.95,76.11,1,0,244.42999999999998
1182,E01183,P103,Kingsley Shacklebolt,Cura,Rennervate,3,5,2,0,exame,12.03,73.31,75.22,75.03,0,0,219.53
1183,E01184,P104,Kingsley Shacklebolt,Cura,Vulnera Sanentur,5,10,7,1,duelo_real,15.2,81.66,71.94,78.27,1,0,243.67000000000002
1184,E01185,P105,Kingsley Shacklebolt,Cura,Episkey,2,8,7,0,missao,12.86,75.33,75.17,77.55,0,0,226.19
1185,E01186,P106,Kingsley Shacklebolt,Cura,Ferula,2,6,2,1,exame,10.88,84.67,74.77,89.91,1,0,254.47000000000003
1186,E01187,P107,Kingsley Shacklebolt,Cura,Rennervate,2,5,9,0,exame,12.25,77.16,74.29,83.08,0,0,235.27999999999997
1187,E01188,P108,Kingsley Shacklebolt,Cura,Vulnera Sanentur,5,2,8,0,treino,16.11,79.55,77.65,85.29,1,0,254.38
1188,E01189,P109,Kingsley Shacklebolt,Cura,Episkey,1,10,9,1,duelo_real,12.66,78.38,79.42,84.03,1,0,250.17000000000004
1189,E01190,P110,Kingsley Shacklebolt,Cura,Ferula,2,2,8,0,treino,15.64,63.33,72.42,73.7,0,0,205.81
1190,E01191,P111,Kingsley Shacklebolt,Cura,Rennervate,3,10,8,0,duelo_real,12.4,84.21,75.97,79.31,1,0,251.09
1191,E01192,P112,Kingsley Shacklebolt,Cura,Vulnera Sanentur,5,8,9,1,missao,16.52,77.82,69.81,85.84,1,0,245.95000000000002
1192,E01193,P113,Kingsley Shacklebolt,Cura,Episkey,1,9,9,1,duelo_real,12.54,72.45,72.35,80.47,0,0,223.73000000000002
1193,E01194,P114,Kingsley Shacklebolt,Cura,Ferula,2,7,2,0,missao,9.24,82.19,76.11,79.77,0,0,234.82999999999998
1194,E01195,P115,Kingsley Shacklebolt,Cura,Rennervate,3,4,3,1,exame,12.49,76.49,75.99,82.44,1,0,241.42999999999998
1195,E01196,P116,Kingsley Shacklebolt,Cura,Vulnera Sanentur,5,6,1,0,exame,14.04,79.43,83.45,73.12,1,0,242.96
1196,E01197,P117,Kingsley Shacklebolt,Cura,Episkey,2,10,4,0,duelo_real,10.46,79.43,80.97,87.64,1,0,255.58
